,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,maxPositions,parametrePVO2,parametrePERF,parametreTRIX_HISTO,parametrePVO,parametreBOL_BANDwindowdev,parametreBOL_BANDwindow,parametreMACD,parametreEMA13D,parametreEMA9D,parametreEMA10,parametreEMA50,parametreEMA45
103,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],903.21,-9.65,15.59,-21.84,6.66,-4.22,20.69,352.83,561.0,253.0,308.0,45.1,0.02,0.66,-0.5,1000,2,-5,0,0.0,5,2.8,30,20,312,216,10,50,45
104,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],902.31,-9.74,15.59,-21.91,6.66,-4.22,20.48,352.96,561.0,253.0,308.0,45.1,0.02,0.66,-0.5,1000,2,-5,0,0.0,5,2.8,40,20,312,216,10,50,45
105,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],902.84,-9.68,15.59,-21.87,7.01,-2.7,24.86,351.04,543.0,243.0,300.0,44.75,0.02,0.66,-0.5,1000,2,-5,0,0.0,10,1.2,20,20,312,216,10,50,45
106,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],987.2,-1.25,15.59,-14.57,7.01,-2.48,19.71,339.59,513.0,237.0,276.0,46.2,0.04,0.68,-0.52,1000,2,-5,0,0.0,10,1.2,30,20,312,216,10,50,45
107,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1030.46,3.08,15.59,-10.82,7.01,-2.59,19.15,343.21,507.0,233.0,274.0,45.96,0.05,0.69,-0.5,1000,2,-5,0,0.0,10,1.2,40,20,312,216,10,50,45
108,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],920.53,-7.91,15.59,-20.34,7.01,-2.44,25.15,346.04,534.0,246.0,288.0,46.07,0.02,0.65,-0.51,1000,2,-5,0,0.0,10,1.6,20,20,312,216,10,50,45
109,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1017.78,1.81,15.59,-11.92,7.01,-2.9,20.05,343.59,507.0,238.0,269.0,46.94,0.04,0.68,-0.52,1000,2,-5,0,0.0,10,1.6,30,20,312,216,10,50,45
110,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1038.19,3.86,15.59,-10.15,7.01,-2.64,21.11,349.31,503.0,234.0,269.0,46.52,0.05,0.69,-0.51,1000,2,-5,0,0.0,10,1.6,40,20,312,216,10,50,45
111,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1033.64,3.4,15.59,-10.55,7.01,-2.44,20.99,355.25,515.0,239.0,276.0,46.41,0.05,0.66,-0.49,1000,2,-5,0,0.0,10,2.0,20,20,312,216,10,50,45
112,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1062.7,6.31,15.59,-8.03,7.01,-2.69,19.37,348.12,500.0,233.0,267.0,46.6,0.05,0.69,-0.5,1000,2,-5,0,0.0,10,2.0,30,20,312,216,10,50,45
113,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1037.72,3.81,15.59,-10.2,7.01,-4.27,20.08,342.11,500.0,234.0,266.0,46.8,0.05,0.69,-0.52,1000,2,-5,0,0.0,10,2.0,40,20,312,216,10,50,45
114,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1050.19,5.06,15.59,-9.12,7.01,-2.59,18.92,347.43,502.0,234.0,268.0,46.61,0.05,0.68,-0.5,1000,2,-5,0,0.0,10,2.4,20,20,312,216,10,50,45
115,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1055.69,5.61,15.59,-8.64,7.01,-3.89,19.78,346.91,498.0,232.0,266.0,46.59,0.05,0.69,-0.51,1000,2,-5,0,0.0,10,2.4,30,20,312,216,10,50,45
116,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1072.88,7.33,15.59,-7.15,7.01,-3.89,18.26,343.28,497.0,232.0,265.0,46.68,0.05,0.69,-0.5,1000,2,-5,0,0.0,10,2.4,40,20,312,216,10,50,45
117,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1057.02,5.74,15.59,-8.53,7.01,-3.89,18.94,342.62,496.0,232.0,264.0,46.77,0.05,0.69,-0.51,1000,2,-5,0,0.0,10,2.8,20,20,312,216,10,50,45
118,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1059.41,5.98,15.59,-8.32,7.01,-3.89,19.22,344.48,497.0,232.0,265.0,46.68,0.05,0.69,-0.5,1000,2,-5,0,0.0,10,2.8,30,20,312,216,10,50,45
119,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1069.95,7.03,15.59,-7.41,7.01,-3.89,18.36,344.94,497.0,232.0,265.0,46.68,0.05,0.69,-0.5,1000,2,-5,0,0.0,10,2.8,40,20,312,216,10,50,45
120,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],940.77,-5.89,15.59,-18.59,5.87,-2.86,21.37,263.69,388.0,170.0,218.0,43.81,0.02,0.67,-0.48,1000,2,-5,0,0.0,15,1.2,20,20,312,216,10,50,45
121,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1074.64,7.5,15.59,-7.0,6.72,-2.65,16.13,269.59,367.0,176.0,191.0,47.96,0.06,0.66,-0.49,1000,2,-5,0,0.0,15,1.2,30,20,312,216,10,50,45
122,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1103.99,10.44,15.59,-4.46,6.72,-2.75,16.83,270.27,363.0,173.0,190.0,47.66,0.07,0.67,-0.48,1000,2,-5,0,0.0,15,1.2,40,20,312,216,10,50,45
123,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],970.85,-2.88,15.59,-15.98,5.35,-2.45,20.18,261.93,374.0,174.0,200.0,46.52,0.03,0.66,-0.51,1000,2,-5,0,0.0,15,1.6,20,20,312,216,10,50,45
124,[2022-02-01 00:00:00] -> [2022-03-01 23:55:00],1067.61,6.8,15.59,-7.61,6.72,-3.06,16.8,264.71,363.0,173.0,190.0,47.66,0.06,0.66,-0.49,1000,2,-5,0,0.0,15,1.6,30,20,312,216,10,50,45
